repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,aip_latency_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,log_aip_latency_days,prs_closed_in_bin,log_prs_closed_in_bin
zauberzeug/nicegui,-2,49,49,1.1224489795918366,620.7658333333334,0,Python,15514,198,6549,1699,1495,5,0,0,3.912023005428146,3.912023005428146,0.7525706010307459,6.432563548114528,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,44,3.8066624897703196
zauberzeug/nicegui,-1,48,48,1.3541666666666667,1243.1722453703703,0,Python,15514,198,6549,1699,1495,6,0,0,3.8918202981106265,3.8918202981106265,0.8561868078044498,7.126225724622956,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,40,3.713572066704308
zauberzeug/nicegui,1,27,26,0.9629629629629628,214.8845512820513,0,Python,15514,198,6549,1699,1495,8,1,1,3.332204510175204,3.295836866004329,0.6744550475477927,5.374743779990927,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,19,2.995732273553991
zauberzeug/nicegui,2,33,33,1.2727272727272727,163.0528282828283,0,Python,15514,198,6549,1699,1495,9,1,2,3.5263605246161616,3.5263605246161616,0.8209805520698301,5.100188499629288,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,45,3.828641396489095
zauberzeug/nicegui,3,31,31,1.903225806451613,462.4013709677419,0,Python,15514,198,6549,1699,1495,10,1,3,3.4657359027997265,3.4657359027997265,1.0658224658451187,6.1385935704914,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,45,3.828641396489095
zauberzeug/nicegui,4,90,87,1.3444444444444446,246.96709131545344,0,Python,15514,198,6549,1699,1495,11,1,4,4.51085950651685,4.477336814478207,0.8520484631458015,5.513296041051393,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,88,4.48863636973214
zauberzeug/nicegui,5,64,61,2.09375,345.2062204007286,0,Python,15514,198,6549,1699,1495,12,1,5,4.174387269895637,4.127134385045092,1.1293839473348637,5.847034610231555,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,55,4.02535169073515
zauberzeug/nicegui,6,48,47,1.6666666666666667,290.904208037825,0,Python,15514,198,6549,1699,1495,13,1,6,3.8918202981106265,3.871201010907891,0.9808292530117264,5.676425693781596,9.64956257688248,5.293304824724492,8.787220328629298,7.438383530044307,7.310550158534422,27,3.332204510175204
inclusionAI/AReaL,-6,3,3,0.0,7.97962962962963,0,Python,4549,59,755,310,239,1,0,0,1.3862943611198906,1.3862943611198906,0.0,2.194958637547032,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,3,1.3862943611198906
inclusionAI/AReaL,-5,38,38,0.2368421052631578,7.100555555555556,0,Python,4549,59,755,310,239,2,0,0,3.6635616461296463,3.6635616461296463,0.2125614419836728,2.091932646432029,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,47,3.8712010109078907
inclusionAI/AReaL,-4,25,25,3.28,100.2824,0,Python,4549,59,755,310,239,3,0,0,3.258096538021482,3.258096538021482,1.4539530095937052,4.617912654797569,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,38,3.6635616461296463
inclusionAI/AReaL,-3,52,52,0.9230769230769232,44.87907585470085,0,Python,4549,59,755,310,239,4,0,0,3.970291913552122,3.970291913552122,0.653926467406664,3.826009149397032,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,50,3.9318256327243257
inclusionAI/AReaL,-2,56,56,1.1964285714285714,45.009791666666665,0,Python,4549,59,755,310,239,5,0,0,4.04305126783455,4.04305126783455,0.7868326646372682,3.828854236155967,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,81,4.406719247264253
inclusionAI/AReaL,-1,96,96,3.6145833333333335,196.94955439814817,0,Python,4549,59,755,310,239,6,0,0,4.574710978503383,4.574710978503383,1.5292215785772996,5.288012222466747,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,81,4.406719247264253
inclusionAI/AReaL,1,105,104,4.180952380952381,34.24891826923077,0,Python,4549,59,755,310,239,8,1,1,4.663439094112067,4.653960350157523,1.6449888966984194,3.562434841389701,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,103,4.6443908991413725
inclusionAI/AReaL,2,79,79,4.050632911392405,64.75117440225036,0,Python,4549,59,755,310,239,9,1,2,4.382026634673881,4.382026634673881,1.619513564422842,4.185877532529541,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,74,4.31748811353631
inclusionAI/AReaL,3,79,79,4.253164556962025,30.20486990154712,0,Python,4549,59,755,310,239,10,1,3,4.382026634673881,4.382026634673881,1.6588306677636768,3.440574169223241,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,79,4.382026634673881
inclusionAI/AReaL,4,83,78,3.6506024096385534,70.80288105413103,0,Python,4549,59,755,310,239,11,1,4,4.430816798843313,4.3694478524670215,1.536996761668233,4.273924601351252,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,82,4.418840607796598
inclusionAI/AReaL,5,105,96,2.8285714285714287,105.93905960648148,0,Python,4549,59,755,310,239,12,1,5,4.663439094112067,4.574710978503383,1.3424917384614978,4.672259135826427,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,91,4.5217885770490405
inclusionAI/AReaL,6,58,48,2.2241379310344827,51.79174189814815,0,Python,4549,59,755,310,239,13,1,6,4.07753744390572,3.8918202981106265,1.1706656063081673,3.9663547750357577,8.422882511944996,4.0943445622221,6.628041376179533,5.739792912179234,5.480638923341991,16,2.833213344056216
SAP/btp-solution-diagrams,-6,21,21,0.0,264.2526322751323,0,TypeScript,278,11,256,761,283,1,0,0,3.091042453358316,3.091042453358316,0.0,5.58068270119653,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,12,2.5649493574615367
SAP/btp-solution-diagrams,-5,12,12,0.0833333333333333,10.149791666666667,0,TypeScript,278,11,256,761,283,2,0,0,2.5649493574615367,2.5649493574615367,0.0800427076735363,2.411420813127682,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,19,2.995732273553991
SAP/btp-solution-diagrams,-4,31,31,0.0,2.914301075268816,0,TypeScript,278,11,256,761,283,3,0,0,3.4657359027997265,3.4657359027997265,0.0,1.3646367886697597,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,22,3.1354942159291497
SAP/btp-solution-diagrams,-3,7,7,0.0,0.0025396825396825,0,TypeScript,278,11,256,761,283,4,0,0,2.079441541679836,2.079441541679836,0.0,0.0025364629959087,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,13,2.639057329615259
SAP/btp-solution-diagrams,-2,16,16,0.125,27.019305555555555,0,TypeScript,278,11,256,761,283,5,0,0,2.833213344056216,2.833213344056216,0.1177830356563834,3.3328937567172083,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,7,2.0794415416798357
SAP/btp-solution-diagrams,-1,6,6,0.0,0.0056018518518518,0,TypeScript,278,11,256,761,283,6,0,0,1.9459101490553128,1.9459101490553128,0.0,0.0055862198314371,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,9,2.302585092994046
SAP/btp-solution-diagrams,1,10,10,0.1,98.0585277777778,0,TypeScript,278,11,256,761,283,8,1,1,2.3978952727983707,2.3978952727983707,0.0953101798043249,4.5957108651253415,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,4,1.6094379124341003
SAP/btp-solution-diagrams,2,3,3,0.0,10.161944444444444,0,TypeScript,278,11,256,761,283,9,1,2,1.3862943611198906,1.3862943611198906,0.0,2.4125101751494515,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,9,2.302585092994046
SAP/btp-solution-diagrams,3,9,9,0.0,70.72811728395062,0,TypeScript,278,11,256,761,283,10,1,3,2.302585092994046,2.302585092994046,0.0,4.272882822532629,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,3,1.3862943611198906
SAP/btp-solution-diagrams,4,1,1,0.0,0.0158333333333333,0,TypeScript,278,11,256,761,283,11,1,4,0.6931471805599453,0.6931471805599453,0.0,0.0157092937051798,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,1,0.6931471805599453
SAP/btp-solution-diagrams,5,6,6,0.0,45.35189814814815,0,TypeScript,278,11,256,761,283,12,1,5,1.9459101490553128,1.9459101490553128,0.0,3.8362622436684393,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,6,1.9459101490553132
SAP/btp-solution-diagrams,6,2,2,0.0,404.3626388888889,0,TypeScript,278,11,256,761,283,13,1,6,1.0986122886681098,1.0986122886681098,0.0,6.0047820711348425,5.631211781821365,2.4849066497880004,5.54907608489522,6.635946555686647,5.648974238161206,4,1.6094379124341003
foundry-rs/foundry,-6,99,99,3.939393939393939,309.4718518518519,0,Rust,10202,447,6325,1575,1489,1,0,0,4.605170185988092,4.605170185988092,1.597242639340282,5.738093243002841,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,110,4.709530201312334
foundry-rs/foundry,-5,149,149,3.2348993288590604,193.1000018642804,0,Rust,10202,447,6325,1575,1489,2,0,0,5.010635294096256,5.010635294096256,1.443359556595754,5.268373499779706,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,142,4.962844630259907
foundry-rs/foundry,-4,123,122,2.6991869918699187,201.4565938069217,0,Rust,10202,447,6325,1575,1489,3,0,0,4.820281565605037,4.812184355372417,1.308113063578533,5.310525511999256,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,141,4.955827057601261
foundry-rs/foundry,-3,143,143,2.874125874125874,118.51449494949496,0,Rust,10202,447,6325,1575,1489,4,0,0,4.969813299576001,4.969813299576001,1.3543200564873763,4.783437660664215,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,149,5.0106352940962555
foundry-rs/foundry,-2,209,207,2.373205741626794,99.81574074074074,0,Rust,10202,447,6325,1575,1489,5,0,0,5.3471075307174685,5.337538079701318,1.2158635508474576,4.613294501588124,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,240,5.484796933490655
foundry-rs/foundry,-1,225,220,2.937777777777778,69.51751262626262,0,Rust,10202,447,6325,1575,1489,6,0,0,5.420534999272286,5.3981627015177525,1.3706165484006607,4.255861085016828,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,331,5.805134968916488
foundry-rs/foundry,1,287,282,1.56794425087108,73.38092986603625,0,Rust,10202,447,6325,1575,1489,8,1,1,5.662960480135946,5.645446897643238,0.9431056764297155,4.309199589978826,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,202,5.313205979041787
foundry-rs/foundry,2,193,180,1.523316062176166,94.93400308641976,0,Rust,10202,447,6325,1575,1489,9,1,2,5.267858159063328,5.198497031265826,0.9255739341777044,4.563660487203662,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,177,5.181783550292085
foundry-rs/foundry,3,198,186,1.4242424242424243,84.12138142174433,0,Rust,10202,447,6325,1575,1489,10,1,3,5.293304824724492,5.231108616854587,0.8855190732074014,4.444078254570482,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,242,5.493061443340548
foundry-rs/foundry,4,301,261,1.079734219269103,90.856822051937,0,Rust,10202,447,6325,1575,1489,11,1,4,5.71042701737487,5.568344503761097,0.7322401063512228,4.520231082740063,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,254,5.541263545158426
foundry-rs/foundry,5,339,313,1.4542772861356932,53.71005857294995,0,Rust,10202,447,6325,1575,1489,12,1,5,5.828945617610208,5.749392985908253,0.8978323334407583,4.002047578682911,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,408,6.013715156042802
foundry-rs/foundry,6,455,417,1.9604395604395604,33.8353450572875,0,Rust,10202,447,6325,1575,1489,13,1,6,6.1224928095143865,6.035481432524756,1.0853377574594136,3.5506325339099143,9.230437073675304,6.104793232414985,8.752423403865594,7.362645270417825,7.306531398939505,234,5.459585514144159
ratatui-org/ratatui,-6,44,43,1.2727272727272727,19.25199612403101,0,Rust,9426,186,1354,1053,894,1,0,0,3.80666248977032,3.784189633918261,0.8209805520698301,3.0082533627206707,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,45,3.828641396489095
ratatui-org/ratatui,-5,38,38,1.6578947368421053,272.0952485380117,0,Rust,9426,186,1354,1053,894,2,0,0,3.6635616461296463,3.6635616461296463,0.9775343571148736,5.609820630078626,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,31,3.4657359027997265
ratatui-org/ratatui,-4,38,36,3.289473684210526,311.1218981481482,0,Rust,9426,186,1354,1053,894,3,0,0,3.6635616461296463,3.610917912644224,1.4561640410803764,5.743393810699209,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,39,3.6888794541139363
ratatui-org/ratatui,-3,38,37,3.421052631578948,499.7227627627626,0,Rust,9426,186,1354,1053,894,4,0,0,3.6635616461296463,3.6375861597263857,1.486377819676873,6.216052580181434,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,46,3.8501476017100584
ratatui-org/ratatui,-2,39,38,2.8974358974358974,374.3643128654971,0,Rust,9426,186,1354,1053,894,5,0,0,3.688879454113936,3.6635616461296463,1.36031887471663,5.927897055343414,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,23,3.1780538303479458
ratatui-org/ratatui,-1,40,39,2.175,119.47945868945872,0,Rust,9426,186,1354,1053,894,6,0,0,3.713572066704308,3.688879454113936,1.155307632344655,4.79147927109211,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,66,4.204692619390966
ratatui-org/ratatui,1,37,36,1.2702702702702702,291.1313734567901,0,Rust,9426,186,1354,1053,894,8,1,1,3.6375861597263857,3.610917912644224,0.8198988861990891,5.677203610188125,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,20,3.044522437723423
ratatui-org/ratatui,2,37,36,1.8108108108108107,69.8614737654321,0,Rust,9426,186,1354,1053,894,9,1,2,3.6375861597263857,3.610917912644224,1.033472986497148,4.260726897491326,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,58,4.07753744390572
ratatui-org/ratatui,3,45,43,2.2222222222222223,291.8917248062015,0,Rust,9426,186,1354,1053,894,10,1,3,3.828641396489095,3.784189633918261,1.1700712526502546,5.679803000809794,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,46,3.8501476017100584
ratatui-org/ratatui,4,49,46,1.959183673469388,108.5263768115942,0,Rust,9426,186,1354,1053,894,11,1,4,3.912023005428146,3.8501476017100575,1.0849134443099475,4.696165404372781,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,57,4.060443010546419
ratatui-org/ratatui,5,64,61,1.515625,143.6735018214936,0,Rust,9426,186,1354,1053,894,12,1,5,4.174387269895637,4.127134385045092,0.9225212816247912,4.974479491930173,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,58,4.07753744390572
ratatui-org/ratatui,6,41,40,1.170731707317073,166.54352083333333,0,Rust,9426,186,1354,1053,894,13,1,6,3.737669618283368,3.713572066704308,0.7750643030278321,5.121243143386872,9.15133319139615,5.231108616854587,7.2115567333138015,6.960347729101308,6.796823718274855,31,3.4657359027997265
sst/opencode,-6,1,1,0.0,0.0038888888888888,1,TypeScript,43988,457,6403,245,171,1,0,0,0.6931471805599453,0.6931471805599453,0.0,0.0038813467079723,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,16,2.833213344056216
sst/opencode,-5,29,29,0.5172413793103449,174.91148467432953,1,TypeScript,43988,457,6403,245,171,2,0,0,3.4011973816621555,3.4011973816621555,0.4168938039317871,5.169980940540689,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,50,3.9318256327243257
sst/opencode,-4,166,165,0.1265060240963855,836.233654882155,1,TypeScript,43988,457,6403,245,171,3,0,0,5.117993812416755,5.111987788356544,0.1191208284980434,6.730103189097551,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,207,5.337538079701318
sst/opencode,-3,297,296,0.138047138047138,849.9842501876876,1,TypeScript,43988,457,6403,245,171,4,0,0,5.697093486505405,5.6937321388027,0.1293137566803191,6.746393620984587,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,256,5.54907608489522
sst/opencode,-2,312,312,0.3173076923076923,803.8451006054131,1,TypeScript,43988,457,6403,245,171,5,0,0,5.746203190540153,5.746203190540153,0.2755900266867522,6.690649837294968,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,179,5.19295685089021
sst/opencode,-1,197,197,0.2131979695431472,821.2870036661027,1,TypeScript,43988,457,6403,245,171,6,0,0,5.288267030694535,5.288267030694535,0.1932598231935221,6.7120894869949685,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,150,5.017279836814924
sst/opencode,1,420,416,0.4023809523809524,521.3413348023504,1,TypeScript,43988,457,6403,245,171,8,1,1,6.042632833682381,6.0330862217988015,0.3381714723741726,6.25832127227323,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,442,6.093569770045136
sst/opencode,2,791,775,0.6106194690265486,458.32986523297495,1,TypeScript,43988,457,6403,245,171,9,1,2,6.674561391814426,6.654152520183219,0.4766188683644546,6.129768612585934,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,831,6.723832440821209
sst/opencode,3,1829,1744,0.4417714598141061,613.0293689475026,1,TypeScript,43988,457,6403,245,171,10,1,3,7.512071245835466,7.464509834636527,0.365872537962421,6.420042759165278,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,1435,7.269616749608169
sst/opencode,4,1850,1608,0.267027027027027,492.2425900013819,1,TypeScript,43988,457,6403,245,171,11,1,4,7.523481312573497,7.383368146992383,0.2366732326245327,6.201001121984776,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,1536,7.337587743538596
sst/opencode,5,2007,1268,0.3158943697060289,63.44209494391868,1,TypeScript,43988,457,6403,245,171,12,1,5,7.60489448081162,7.145984467714388,0.2745165635007942,4.165767067772866,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,2108,7.653969180478774
sst/opencode,6,1450,1063,0.1634482758620689,17.871641580432737,1,TypeScript,43988,457,6403,245,171,13,1,6,7.280008252884188,6.96979066990159,0.1513882471313482,2.9376603497902574,10.691694881645189,6.126869184114185,8.764678074116606,5.5053315359323625,5.147494476813453,614,6.421622267806518
modelcontextprotocol/specification,-6,79,79,5.227848101265823,1142.4084458509144,0,TypeScript,1428,28,375,463,373,1,0,0,4.382026634673881,4.382026634673881,1.8290308640252864,7.0417689454135,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,71,4.276666119016055
modelcontextprotocol/specification,-5,98,98,2.9693877551020407,1031.9028458049886,0,TypeScript,1428,28,375,463,373,2,0,0,4.59511985013459,4.59511985013459,1.3786118649478742,6.94012841416901,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,45,3.828641396489095
modelcontextprotocol/specification,-4,150,147,2.373333333333333,1137.7677135298563,0,TypeScript,1428,28,375,463,373,3,0,0,5.017279836814924,4.997212273764115,1.2159013751912098,7.037702003693456,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,142,4.962844630259907
modelcontextprotocol/specification,-3,89,88,7.044943820224719,1176.2726294191918,0,TypeScript,1428,28,375,463,373,4,0,0,4.499809670330265,4.48863636973214,2.085043797228506,7.070955711210477,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,82,4.418840607796598
modelcontextprotocol/specification,-2,89,87,4.0,807.224256066411,0,TypeScript,1428,28,375,463,373,5,0,0,4.499809670330265,4.477336814478207,1.6094379124341005,6.694839564649355,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,47,3.8712010109078907
modelcontextprotocol/specification,-1,53,51,3.39622641509434,617.2268790849673,0,TypeScript,1428,28,375,463,373,6,0,0,3.9889840465642745,3.951243718581428,1.4807465400135789,6.426855508346735,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,92,4.532599493153256
modelcontextprotocol/specification,1,60,57,5.066666666666666,619.8387280701753,0,TypeScript,1428,28,375,463,373,8,1,1,4.110873864173311,4.060443010546419,1.80280930541464,6.4310713510568585,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,153,5.0369526024136295
modelcontextprotocol/specification,2,99,85,2.909090909090909,263.88798039215686,0,TypeScript,1428,28,375,463,373,9,1,2,4.605170185988092,4.454347296253507,1.363304842895192,5.579307021115544,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,52,3.970291913552122
modelcontextprotocol/specification,3,53,44,4.113207547169812,193.3864078282828,0,TypeScript,1428,28,375,463,373,10,1,3,3.9889840465642745,3.80666248977032,1.631826907327579,5.269847971003129,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,80,4.394449154672439
modelcontextprotocol/specification,4,90,81,5.2,221.96480795610424,0,TypeScript,1428,28,375,463,373,11,1,4,4.51085950651685,4.406719247264253,1.824549292051046,5.407013947150483,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,71,4.276666119016055
modelcontextprotocol/specification,5,93,81,2.967741935483871,113.2979595336077,0,TypeScript,1428,28,375,463,373,12,1,5,4.543294782270004,4.406719247264253,1.3781971508872712,4.738808718791967,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,124,4.8283137373023015
modelcontextprotocol/specification,6,98,79,3.5816326530612246,41.723509142053445,0,TypeScript,1428,28,375,463,373,13,1,6,4.59511985013459,4.382026634673881,1.5220554090716825,3.754749334116731,7.264730177929867,3.367295829986474,5.929589143389895,6.139884552226255,5.924255797414532,59,4.0943445622221
sustainable-computing-io/kepler,-6,9,9,1.0,1090.0348456790125,0,Go,1476,19,604,1429,1261,1,0,0,2.302585092994046,2.302585092994046,0.6931471805599453,6.9948819245338525,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,5,1.791759469228055
sustainable-computing-io/kepler,-5,13,13,1.2307692307692308,431.622905982906,0,Go,1476,19,604,1429,1261,2,0,0,2.6390573296152584,2.6390573296152584,0.8023464725249373,6.0698664616846925,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,19,2.995732273553991
sustainable-computing-io/kepler,-4,26,26,3.4615384615384617,214.7708226495727,0,Go,1476,19,604,1429,1261,3,0,0,3.295836866004329,3.295836866004329,1.4954936530848826,5.374216838166599,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,56,4.04305126783455
sustainable-computing-io/kepler,-3,67,67,2.8059701492537314,113.88371061359868,0,Go,1476,19,604,1429,1261,4,0,0,4.219507705176107,4.219507705176107,1.33657092576746,4.743920404687742,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,41,3.7376696182833684
sustainable-computing-io/kepler,-2,60,60,1.85,93.15266666666663,0,Go,1476,19,604,1429,1261,5,0,0,4.110873864173311,4.110873864173311,1.0473189942805592,4.544917578299152,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,75,4.330733340286331
sustainable-computing-io/kepler,-1,67,67,2.3134328358208958,85.74451077943615,0,Go,1476,19,604,1429,1261,6,0,0,4.219507705176107,4.219507705176107,1.1979847624813134,4.462967140507199,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,84,4.442651256490317
sustainable-computing-io/kepler,1,33,31,3.757575757575758,226.13732974910388,0,Go,1476,19,604,1429,1261,8,1,1,3.5263605246161616,3.4657359027997265,1.559738243881828,5.425554811424969,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,36,3.6109179126442243
sustainable-computing-io/kepler,2,22,21,2.0,112.94275132275132,0,Go,1476,19,604,1429,1261,9,1,2,3.1354942159291497,3.091042453358316,1.0986122886681098,4.7356961408798215,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,13,2.639057329615259
sustainable-computing-io/kepler,3,14,13,2.357142857142857,97.3889316239316,0,Go,1476,19,604,1429,1261,10,1,3,2.70805020110221,2.6390573296152584,1.2110902720948,4.588928314234835,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,16,2.833213344056216
sustainable-computing-io/kepler,4,13,13,2.1538461538461537,481.5832692307692,0,Go,1476,19,604,1429,1261,11,1,4,2.6390573296152584,2.6390573296152584,1.148622709242771,6.179153484605667,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,8,2.1972245773362196
sustainable-computing-io/kepler,5,11,10,6.909090909090909,383.7030833333333,0,Go,1476,19,604,1429,1261,12,1,5,2.4849066497880004,2.3978952727983707,2.068012845856213,5.952471824629519,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,8,2.1972245773362196
sustainable-computing-io/kepler,6,10,10,6.0,238.4350277777778,0,Go,1476,19,604,1429,1261,13,1,6,2.3978952727983707,2.3978952727983707,1.9459101490553128,5.478282097282125,7.29776828253138,2.995732273553991,6.405228458030842,7.265429723253953,7.140453043101158,28,3.367295829986474
paperless-ngx/paperless-ngx,-6,65,65,1.0923076923076922,26.123696581196583,0,Python,37391,389,11176,1418,605,1,0,0,4.189654742026425,4.189654742026425,0.7382676158404148,3.300407758399958,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,6.406879986069314,79,4.382026634673881
paperless-ngx/paperless-ngx,-5,63,63,1.3015873015873016,44.672883597883605,0,Python,37391,389,11176,1418,605,2,0,0,4.158883083359672,4.158883083359672,0.8335990160290416,3.821504765074123,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,6.406879986069314,54,4.007333185232471
paperless-ngx/paperless-ngx,-4,69,69,1.1304347826086956,54.76024154589373,0,Python,37391,389,11176,1418,605,3,0,0,4.248495242049359,4.248495242049359,0.7563260821814768,4.021061098327637,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,6.406879986069314,55,4.02535169073515
paperless-ngx/paperless-ngx,-3,42,42,1.0952380952380951,139.8302248677249,0,Python,37391,389,11176,1418,605,4,0,0,3.7612001156935615,3.7612001156935615,0.7396671961948382,4.947555085940381,10.52921205677864,5.966146739123692,9.321613374385612,7.257707677160043,6.406879986069314,55,4.02535169073515
